date,상품,카테고리,발매가,브랜드,리셀가
2025-01-06T12:54:06Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,221000
2025-01-06T12:51:42Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-06T12:04:45Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,221000
2025-01-06T11:55:38Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,205000
2025-01-06T10:35:04Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-06T08:41:23Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,223000
2025-01-06T08:28:13Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,181000
2025-01-06T07:37:41Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-06T07:06:13Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,198000
2025-01-06T07:05:34Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2025-01-06T07:01:01Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,254000
2025-01-06T03:46:40Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,220000
2025-01-06T02:02:42Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,198000
2025-01-06T01:35:54Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,197000
2025-01-06T01:22:40Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2025-01-06T00:05:32Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2025-01-05T22:41:56Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,223000
2025-01-05T22:31:02Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-05T17:10:38Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,255000
2025-01-05T16:44:38Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-05T16:39:54Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,193000
2025-01-05T14:53:41Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-05T14:16:22Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-05T14:14:08Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2025-01-05T13:48:48Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,214000
2025-01-05T13:48:08Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-05T13:41:02Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,203000
2025-01-05T13:07:04Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-05T12:36:50Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,186000
2025-01-05T12:31:30Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,211000
2025-01-05T12:30:50Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,196000
2025-01-05T11:53:50Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,210000
2025-01-05T11:33:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-05T11:23:11Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,184000
2025-01-05T10:08:18Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,177000
2025-01-05T09:46:16Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,193000
2025-01-05T07:16:23Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-05T07:12:43Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,214000
2025-01-05T06:36:35Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,197000
2025-01-05T06:01:08Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,184000
2025-01-05T05:45:34Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,191000
2025-01-05T05:45:34Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,202000
2025-01-05T05:10:08Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-05T05:06:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-05T03:56:54Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-05T02:23:42Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2025-01-04T23:59:22Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-04T21:54:30Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,185000
2025-01-04T18:00:22Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,219000
2025-01-04T17:43:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,214000
2025-01-04T17:22:10Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,179000
2025-01-04T14:33:12Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-04T13:44:43Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-04T13:34:43Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,175000
2025-01-04T12:04:53Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,193000
2025-01-04T11:31:00Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,209000
2025-01-04T11:09:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-04T10:33:53Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,216000
2025-01-04T10:33:50Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,201000
2025-01-04T09:41:49Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2025-01-04T09:30:36Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-04T08:38:38Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,211000
2025-01-04T08:35:13Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2025-01-04T08:01:01Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-04T07:45:20Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-04T07:00:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,207000
2025-01-04T06:42:27Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,192000
2025-01-04T05:19:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-04T04:42:49Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-04T02:54:58Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,210000
2025-01-04T02:49:23Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-04T01:22:11Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-04T00:26:33Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-03T16:41:38Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-03T16:19:09Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,214000
2025-01-03T15:22:45Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,210000
2025-01-03T14:30:28Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,223000
2025-01-03T14:10:13Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,187000
2025-01-03T13:58:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,275000
2025-01-03T13:53:53Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,223000
2025-01-03T10:49:52Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-03T10:44:59Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,287000
2025-01-03T09:31:09Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,205000
2025-01-03T09:12:31Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-03T08:51:47Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,187000
2025-01-03T07:53:56Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,177000
2025-01-03T07:46:33Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,210000
2025-01-03T07:13:02Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-03T06:18:41Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-03T06:16:18Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-03T05:50:23Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-03T05:35:55Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-03T05:16:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,180000
2025-01-03T05:15:56Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,209000
2025-01-03T04:54:45Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-03T04:48:35Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-03T04:28:13Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-03T04:15:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,269000
2025-01-03T03:18:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,180000
2025-01-03T03:03:11Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,214000
2025-01-03T02:45:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,179000
2025-01-03T02:34:39Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,180000
2025-01-03T02:27:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-03T02:23:49Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,179000
2025-01-03T02:22:37Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-03T01:42:25Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,183000
2025-01-03T01:03:32Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-03T00:36:34Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,179000
2025-01-02T21:29:10Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,182000
2025-01-02T19:59:01Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,214000
2025-01-02T15:39:35Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,193000
2025-01-02T14:08:46Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,198000
2025-01-02T14:01:20Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-02T13:42:22Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-02T13:18:18Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,213000
2025-01-02T12:23:52Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-02T12:10:37Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-02T11:47:26Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-02T11:27:56Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-02T11:15:51Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-02T10:29:23Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-02T10:13:30Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-02T10:11:49Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,207000
2025-01-02T10:07:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2025-01-02T09:35:45Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,234000
2025-01-02T09:31:56Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,197000
2025-01-02T08:41:48Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,196000
2025-01-02T08:41:40Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,186000
2025-01-02T08:08:42Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,233000
2025-01-02T07:39:58Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,185000
2025-01-02T07:37:51Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,218000
2025-01-02T07:37:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,199000
2025-01-02T07:24:04Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2025-01-02T06:33:26Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2025-01-02T05:20:15Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,201000
2025-01-02T05:18:43Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,179000
2025-01-02T01:22:44Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,220000
2025-01-02T01:18:59Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,218000
2025-01-02T00:42:54Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,211000
2025-01-02T00:23:22Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-01T23:40:53Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,196000
2025-01-01T23:36:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-01T17:57:59Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-01T17:54:50Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,210000
2025-01-01T15:47:47Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-01T14:40:16Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,205000
2025-01-01T14:37:06Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,197000
2025-01-01T14:07:30Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,196000
2025-01-01T14:03:52Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-01T13:56:27Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2025-01-01T13:55:14Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,177000
2025-01-01T13:52:58Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,177000
2025-01-01T13:30:39Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,209000
2025-01-01T13:29:39Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2025-01-01T13:03:45Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,196000
2025-01-01T12:39:53Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2025-01-01T12:14:33Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-01T11:58:33Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,185000
2025-01-01T11:14:40Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,187000
2025-01-01T11:14:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,231000
2025-01-01T11:11:52Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,219000
2025-01-01T11:10:54Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,197000
2025-01-01T09:49:00Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,270000
2025-01-01T09:20:00Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,207000
2025-01-01T09:01:04Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,184000
2025-01-01T08:20:43Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,187000
2025-01-01T07:35:56Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,184000
2025-01-01T07:16:28Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2025-01-01T07:08:18Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2025-01-01T06:24:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,186000
2025-01-01T06:23:03Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,185000
2025-01-01T06:19:00Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,211000
2025-01-01T05:19:58Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2025-01-01T05:19:49Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,180000
2025-01-01T05:11:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,201000
2025-01-01T05:07:17Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,207000
2025-01-01T04:47:08Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,198000
2025-01-01T02:40:30Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2025-01-01T02:22:22Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,208000
2025-01-01T02:20:59Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,193000
2025-01-01T02:16:44Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,185000
2025-01-01T00:26:42Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,192000
2025-01-01T00:22:25Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2024-12-31T19:28:09Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2024-12-31T16:52:43Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,187000
2024-12-31T15:45:00Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,230000
2024-12-31T15:14:21Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2024-12-31T14:56:35Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,177000
2024-12-31T14:37:04Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,220000
2024-12-31T13:38:51Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,225000
2024-12-31T13:36:41Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,197000
2024-12-31T11:05:58Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,190000
2024-12-31T08:39:38Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,195000
2024-12-31T08:14:53Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,189000
2024-12-31T07:49:33Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,179000
2024-12-31T07:30:16Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,212000
2024-12-31T05:57:32Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,191000
2024-12-31T05:29:24Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,188000
2024-12-31T04:56:30Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,194000
2024-12-31T04:25:27Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,200000
2024-12-31T03:38:46Z,Nike x Supreme Air Force 1 Low White,Shoes,172600,Nike,185000
